Subject,Expertise,Mode,Mode_Order,Trial,Winner,Loser,,WinnerRating,LoserRating,AbsDiff,Time,Correct,CorrectNum
#NAME?,novice,tradeC,,18,172,190,,6.108108108,2.944444444,3.163663664,2037,correct,1
#NAME?,novice,tradeC,,19,172,133,,6.108108108,4.590909091,1.517199017,3752,correct,1
#NAME?,novice,tradeC,,20,172,252,,6.108108108,3.285714286,2.822393822,2602,correct,1
#NAME?,novice,tradeC,,21,172,278,,6.108108108,5,1.108108108,1963,correct,1
#NAME?,novice,tradeC,,22,172,311,,6.108108108,2.608695652,3.499412456,2144,correct,1
#NAME?,novice,tradeC,,23,172,215,,6.108108108,2.956521739,3.151586369,2310,correct,1
#NAME?,novice,tradeC,,25,172,289,,6.108108108,3.939393939,2.168714169,2354,correct,1
#NAME?,novice,tradeC,,26,172,35,,6.108108108,2.448275862,3.659832246,2164,correct,1
#NAME?,novice,tradeC,,27,172,170,,6.108108108,4.76,1.348108108,3075,correct,1
#NAME?,novice,tradeC,,28,172,208,,6.108108108,4.0625,2.045608108,6662,correct,1
#NAME?,novice,tradeC,,29,172,160,,6.108108108,3.736842105,2.371266003,1194,correct,1
#NAME?,novice,tradeC,,30,172,310,,6.108108108,5.24,0.868108108,2243,correct,1
#NAME?,novice,tradeC,,0,112,314,,4.48,2.357142857,2.122857143,4739,correct,1
#NAME?,novice,tradeC,,1,112,81,,4.48,2.727272727,1.752727273,14349,correct,1
#NAME?,novice,tradeC,,4,306,300,,4.85,2.6,2.25,8136,correct,1
#NAME?,novice,tradeC,,5,306,43,,4.85,4.181818182,0.668181818,3120,correct,1
#NAME?,novice,tradeC,,7,306,28,,4.85,4,0.85,3629,correct,1
#NAME?,novice,tradeC,,8,306,175,,4.85,3.825,1.025,6578,correct,1
#NAME?,novice,tradeC,,9,306,47,,4.85,2.475,2.375,1688,correct,1
#NAME?,novice,tradeC,,11,306,287,,4.85,4.545454545,0.304545455,6776,correct,1
#NAME?,novice,tradeC,,12,306,123,,4.85,4.772727273,0.077272727,1785,correct,1
#NAME?,novice,tradeC,,13,306,66,,4.85,3,1.85,1480,correct,1
#NAME?,novice,tradeC,,14,337,306,,6.04,4.85,1.19,9088,correct,1
#NAME?,novice,tradeC,,15,337,264,,6.04,2.882352941,3.157647059,1792,correct,1
#NAME?,novice,tradeC,,16,337,9,,6.04,2.368421053,3.671578947,1576,correct,1
#NAME?,novice,tradeC,,17,337,319,,6.04,3.523809524,2.516190476,2408,correct,1
#NAME?,novice,tradeC,,18,337,95,,6.04,3,3.04,1600,correct,1
#NAME?,novice,tradeC,,19,337,131,,6.04,3.214285714,2.825714286,5088,correct,1
#NAME?,novice,tradeC,,20,337,344,,6.04,5.518518519,0.521481481,5208,correct,1
#NAME?,novice,tradeC,,21,337,281,,6.04,4.095238095,1.944761905,1544,correct,1
#NAME?,novice,tradeC,,22,337,162,,6.04,3.772727273,2.267272727,3576,correct,1
#NAME?,novice,tradeC,,23,337,8,,6.04,4.157894737,1.882105263,1055,correct,1
#NAME?,novice,tradeC,,24,337,15,,6.04,3.37037037,2.66962963,4642,correct,1
#NAME?,novice,tradeC,,25,337,67,,6.04,4.5,1.54,6632,correct,1
#NAME?,novice,tradeC,,26,337,282,,6.04,5.555555556,0.484444444,1480,correct,1
#NAME?,novice,tradeC,,27,337,33,,6.04,4.909090909,1.130909091,2288,correct,1
#NAME?,novice,tradeC,,28,337,237,,6.04,4.375,1.665,1472,correct,1
#NAME?,novice,tradeC,,30,337,251,,6.04,4.2,1.84,1040,correct,1
#NAME?,novice,tradeC,,0,182,44,,5.571428571,3.789473684,1.781954887,4647,correct,1
#NAME?,novice,tradeC,,1,182,194,,5.571428571,2.5,3.071428571,2516,correct,1
#NAME?,novice,tradeC,,2,182,252,,5.571428571,3.285714286,2.285714285,1797,correct,1
#NAME?,novice,tradeC,,3,182,115,,5.571428571,3.5,2.071428571,7386,correct,1
#NAME?,novice,tradeC,,5,268,150,,5.392857143,3.217391304,2.175465839,6659,correct,1
#NAME?,novice,tradeC,,6,268,278,,5.392857143,5,0.392857143,3805,correct,1
#NAME?,novice,tradeC,,7,268,259,,5.392857143,2.846153846,2.546703297,1981,correct,1
#NAME?,novice,tradeC,,8,268,180,,5.392857143,3.15,2.242857143,3339,correct,1
#NAME?,novice,tradeC,,9,268,105,,5.392857143,2.055555556,3.337301587,1633,correct,1
#NAME?,novice,tradeC,,11,270,166,,5.368421053,2.75,2.618421053,2672,correct,1
#NAME?,novice,tradeC,,12,270,40,,5.368421053,4.08,1.288421053,20307,correct,1
#NAME?,novice,tradeC,,13,270,164,,5.368421053,4.75,0.618421053,2721,correct,1
#NAME?,novice,tradeC,,14,270,69,,5.368421053,3.117647059,2.250773994,1271,correct,1
#NAME?,novice,tradeC,,15,270,187,,5.368421053,3.277777778,2.090643275,1437,correct,1
#NAME?,novice,tradeC,,16,181,270,,6,5.368421053,0.631578947,3310,correct,1
#NAME?,novice,tradeC,,17,181,18,,6,3.52173913,2.47826087,4081,correct,1
#NAME?,novice,tradeC,,18,181,101,,6,4.052631579,1.947368421,2023,correct,1
#NAME?,novice,tradeC,,19,181,135,,6,5.230769231,0.769230769,1793,correct,1
#NAME?,novice,tradeC,,20,181,191,,6,3.823529412,2.176470588,1180,correct,1
#NAME?,novice,tradeC,,21,181,32,,6,4.952380952,1.047619048,4041,correct,1
#NAME?,novice,tradeC,,22,181,73,,6,4.769230769,1.230769231,4033,correct,1
#NAME?,novice,tradeC,,23,181,55,,6,1.913043478,4.086956522,2094,correct,1
#NAME?,novice,tradeC,,24,181,8,,6,4.157894737,1.842105263,4439,correct,1
#NAME?,novice,tradeC,,25,181,327,,6,3.047619048,2.952380952,3138,correct,1
#NAME?,novice,tradeC,,26,181,50,,6,5.047619048,0.952380952,11922,correct,1
#NAME?,novice,tradeC,,28,266,249,,5.074074074,3.666666667,1.407407407,1706,correct,1
#NAME?,novice,tradeC,,29,266,173,,5.074074074,3.863636364,1.21043771,1830,correct,1
#NAME?,novice,tradeC,,30,266,61,,5.074074074,3,2.074074074,2042,correct,1
#NAME?,novice,tradeC,1,0,290,47,,3.947368421,2.475,1.472368421,1617,correct,1
#NAME?,novice,tradeC,1,2,290,328,,3.947368421,3.764705882,0.182662539,5430,correct,1
#NAME?,novice,tradeC,1,3,290,209,,3.947368421,3.142857143,0.804511278,1367,correct,1
#NAME?,novice,tradeC,1,4,290,56,,3.947368421,2.52,1.427368421,2157,correct,1
#NAME?,novice,tradeC,1,5,137,290,,4.428571429,3.947368421,0.481203008,2186,correct,1
#NAME?,novice,tradeC,1,6,w0,137,,5.142857143,4.428571429,0.714285714,3030,correct,1
#NAME?,novice,tradeC,1,7,w0,153,,5.142857143,3.75,1.392857143,1696,correct,1
#NAME?,novice,tradeC,1,8,w0,82,,5.142857143,3,2.142857143,1401,correct,1
#NAME?,novice,tradeC,1,9,w0,271,,5.142857143,4.666666667,0.476190476,1635,correct,1
#NAME?,novice,tradeC,1,10,w0,292,,5.142857143,3.117647059,2.025210084,1698,correct,1
#NAME?,novice,tradeC,1,11,297,w0,,5.7,5.142857143,0.557142857,7801,correct,1
#NAME?,novice,tradeC,1,12,297,201,,5.7,4.461538462,1.238461538,1356,correct,1
#NAME?,novice,tradeC,1,13,269,297,,6.222222222,5.7,0.522222222,1367,correct,1
#NAME?,novice,tradeC,1,14,269,7,,6.222222222,3.5,2.722222222,1760,correct,1
#NAME?,novice,tradeC,1,15,269,w19,,6.222222222,4.421052632,1.80116959,3676,correct,1
#NAME?,novice,tradeC,1,16,269,161,,6.222222222,4.473684211,1.748538011,1365,correct,1
#NAME?,novice,tradeC,1,17,269,204,,6.222222222,2.476190476,3.746031746,1501,correct,1
#NAME?,novice,tradeC,1,18,269,294,,6.222222222,4.423076923,1.799145299,1321,correct,1
#NAME?,novice,tradeC,1,19,269,102,,6.222222222,2.888888889,3.333333333,913,correct,1
#NAME?,novice,tradeC,1,20,269,245,,6.222222222,3.6,2.622222222,1853,correct,1
#NAME?,novice,tradeC,1,21,269,343,,6.222222222,5.736842105,0.485380117,5265,correct,1
#NAME?,novice,tradeC,1,22,269,57,,6.222222222,3.260869565,2.961352657,769,correct,1
#NAME?,novice,tradeC,1,24,337,119,,6.04,3.421052632,2.618947368,1236,correct,1
#NAME?,novice,tradeC,1,25,337,258,,6.04,4.727272727,1.312727273,1305,correct,1
#NAME?,novice,tradeC,1,26,337,154,,6.04,3.48,2.56,4962,correct,1
#NAME?,novice,tradeC,1,27,337,315,,6.04,2.703703704,3.336296296,1183,correct,1
#NAME?,novice,tradeC,1,28,337,198,,6.04,4.928571429,1.111428571,1860,correct,1
#NAME?,novice,tradeC,1,29,337,289,,6.04,3.939393939,2.100606061,1241,correct,1
#NAME?,novice,tradeC,1,30,337,w4,,6.04,4.142857143,1.897142857,946,correct,1
#NAME?,novice,tradeC,,0,51,35,,4.476190476,2.448275862,2.027914614,7472,correct,1
#NAME?,novice,tradeC,,1,w1,51,,5.947368421,4.476190476,1.471177945,3797,correct,1
#NAME?,novice,tradeC,,2,w1,60,,5.947368421,4.0625,1.884868421,3598,correct,1
#NAME?,novice,tradeC,,3,w1,316,,5.947368421,5.111111111,0.83625731,10402,correct,1
#NAME?,novice,tradeC,,4,w1,349,,5.947368421,4.142857143,1.804511278,11345,correct,1
#NAME?,novice,tradeC,,5,w1,223,,5.947368421,1.736842105,4.210526316,1801,correct,1
#NAME?,novice,tradeC,,6,269,w1,,6.222222222,5.947368421,0.274853801,6486,correct,1
#NAME?,novice,tradeC,,7,269,154,,6.222222222,3.48,2.742222222,1884,correct,1
#NAME?,novice,tradeC,,8,269,170,,6.222222222,4.76,1.462222222,2902,correct,1
#NAME?,novice,tradeC,,9,269,133,,6.222222222,4.590909091,1.631313131,3130,correct,1
#NAME?,novice,tradeC,,11,212,238,,4,2.714285714,1.285714286,2039,correct,1
#NAME?,novice,tradeC,,12,212,146,,4,3.708333333,0.291666667,2150,correct,1
#NAME?,novice,tradeC,,13,287,212,,4.545454545,4,0.545454545,13422,correct,1
#NAME?,novice,tradeC,,14,287,318,,4.545454545,3.666666667,0.878787878,2010,correct,1
#NAME?,novice,tradeC,,15,287,91,,4.545454545,3.421052632,1.124401913,1477,correct,1
#NAME?,novice,tradeC,,16,287,167,,4.545454545,3.684210526,0.861244019,5881,correct,1
#NAME?,novice,tradeC,,18,287,305,,4.545454545,3.217391304,1.328063241,2426,correct,1
#NAME?,novice,tradeC,,19,287,132,,4.545454545,2.96,1.585454545,1592,correct,1
#NAME?,novice,tradeC,,20,287,300,,4.545454545,2.6,1.945454545,1885,correct,1
#NAME?,novice,tradeC,,21,231,287,,5.090909091,4.545454545,0.545454546,5499,correct,1
#NAME?,novice,tradeC,,22,231,41,,5.090909091,3.333333333,1.757575758,2679,correct,1
#NAME?,novice,tradeC,,23,231,94,,5.090909091,4.041666667,1.049242424,1615,correct,1
#NAME?,novice,tradeC,,24,231,177,,5.090909091,4.05,1.040909091,1709,correct,1
#NAME?,novice,tradeC,,25,231,83,,5.090909091,2.947368421,2.14354067,1558,correct,1
#NAME?,novice,tradeC,,26,231,54,,5.090909091,2.75,2.340909091,1270,correct,1
#NAME?,novice,tradeC,,27,231,196,,5.090909091,4.037037037,1.053872054,4221,correct,1
#NAME?,novice,tradeC,,28,231,156,,5.090909091,2.6,2.490909091,1574,correct,1
#NAME?,novice,tradeC,,29,231,10,,5.090909091,3.733333333,1.357575758,2206,correct,1
#NAME?,novice,tradeC,,30,231,129,,5.090909091,4.166666667,0.924242424,1887,correct,1
#NAME?,novice,tradeC,0,2,67,166,,4.5,2.75,1.75,6593,correct,1
#NAME?,novice,tradeC,0,3,306,67,,4.85,4.5,0.35,4702,correct,1
#NAME?,novice,tradeC,0,4,306,303,,4.85,2.733333333,2.116666667,6390,correct,1
#NAME?,novice,tradeC,0,6,306,60,,4.85,4.0625,0.7875,3747,correct,1
#NAME?,novice,tradeC,0,7,306,98,,4.85,4.111111111,0.738888889,3667,correct,1
#NAME?,novice,tradeC,0,8,306,95,,4.85,3,1.85,2790,correct,1
#NAME?,novice,tradeC,0,9,306,327,,4.85,3.047619048,1.802380952,4308,correct,1
#NAME?,novice,tradeC,0,11,306,305,,4.85,3.217391304,1.632608696,2520,correct,1
#NAME?,novice,tradeC,0,12,306,284,,4.85,2.923076923,1.926923077,2859,correct,1
#NAME?,novice,tradeC,0,13,306,280,,4.85,3.75,1.1,2835,correct,1
#NAME?,novice,tradeC,0,14,198,306,,4.928571429,4.85,0.078571429,27584,correct,1
#NAME?,novice,tradeC,0,15,198,267,,4.928571429,4.6,0.328571429,14209,correct,1
#NAME?,novice,tradeC,0,16,198,151,,4.928571429,3.333333333,1.595238096,1644,correct,1
#NAME?,novice,tradeC,0,17,198,56,,4.928571429,2.52,2.408571429,1944,correct,1
#NAME?,novice,tradeC,0,18,198,108,,4.928571429,4.181818182,0.746753247,4646,correct,1
#NAME?,novice,tradeC,0,20,198,326,,4.928571429,3.4,1.528571429,6120,correct,1
#NAME?,novice,tradeC,0,21,198,146,,4.928571429,3.708333333,1.220238096,15738,correct,1
#NAME?,novice,tradeC,0,25,341,211,,7.05,4.095238095,2.954761905,7424,correct,1
#NAME?,novice,tradeC,0,26,341,8,,7.05,4.157894737,2.892105263,1902,correct,1
#NAME?,novice,tradeC,0,27,341,204,,7.05,2.476190476,4.573809524,2003,correct,1
#NAME?,novice,tradeC,0,28,341,294,,7.05,4.423076923,2.626923077,1979,correct,1
#NAME?,novice,tradeC,0,29,341,229,,7.05,2.75,4.3,1901,correct,1
#NAME?,novice,tradeC,0,30,341,205,,7.05,4.333333333,2.716666667,2363,correct,1
#NAME?,novice,tradeC,0,0,214,66,,3.05,3,0.05,20272,correct,1
#NAME?,novice,tradeC,0,1,214,105,,3.05,2.055555556,0.994444444,6775,correct,1
#NAME?,novice,tradeC,0,2,251,214,,4.2,3.05,1.15,8450,correct,1
#NAME?,novice,tradeC,0,3,w2,251,,6.777777778,4.2,2.577777778,2218,correct,1
#NAME?,novice,tradeC,0,4,w2,164,,6.777777778,4.75,2.027777778,4404,correct,1
#NAME?,novice,tradeC,0,5,w2,253,,6.777777778,4.1875,2.590277778,6816,correct,1
#NAME?,novice,tradeC,0,6,w2,55,,6.777777778,1.913043478,4.8647343,1656,correct,1
#NAME?,novice,tradeC,0,7,w2,123,,6.777777778,4.772727273,2.005050505,12960,correct,1
#NAME?,novice,tradeC,0,8,w2,34,,6.777777778,2.153846154,4.623931624,3464,correct,1
#NAME?,novice,tradeC,0,9,w2,295,,6.777777778,4.5,2.277777778,2648,correct,1
#NAME?,novice,tradeC,0,11,266,186,,5.074074074,4.533333333,0.540740741,19373,correct,1
#NAME?,novice,tradeC,0,12,266,283,,5.074074074,3.347826087,1.726247987,5392,correct,1
#NAME?,novice,tradeC,0,13,266,215,,5.074074074,2.956521739,2.117552335,2279,correct,1
#NAME?,novice,tradeC,0,14,266,320,,5.074074074,4.65,0.424074074,5473,correct,1
#NAME?,novice,tradeC,0,15,266,13,,5.074074074,4.631578947,0.442495127,9392,correct,1
#NAME?,novice,tradeC,0,16,266,322,,5.074074074,4.4,0.674074074,5096,correct,1
#NAME?,novice,tradeC,0,17,336,266,,5.529411765,5.074074074,0.455337691,15328,correct,1
#NAME?,novice,tradeC,0,18,336,134,,5.529411765,3.833333333,1.696078432,1875,correct,1
#NAME?,novice,tradeC,0,19,336,219,,5.529411765,3.88,1.649411765,3468,correct,1
#NAME?,novice,tradeC,0,20,336,112,,5.529411765,4.48,1.049411765,2929,correct,1
#NAME?,novice,tradeC,0,21,336,95,,5.529411765,3,2.529411765,2239,correct,1
#NAME?,novice,tradeC,0,22,336,278,,5.529411765,5,0.529411765,10864,correct,1
#NAME?,novice,tradeC,0,23,336,32,,5.529411765,4.952380952,0.577030813,2616,correct,1
#NAME?,novice,tradeC,0,24,342,336,,6.083333333,5.529411765,0.553921568,9520,correct,1
#NAME?,novice,tradeC,0,25,342,264,,6.083333333,2.882352941,3.200980392,1202,correct,1
#NAME?,novice,tradeC,0,26,342,315,,6.083333333,2.703703704,3.379629629,2007,correct,1
#NAME?,novice,tradeC,0,27,299,342,,6.45,6.083333333,0.366666667,6351,correct,1
#NAME?,novice,tradeC,0,28,299,w14,,6.45,6.1875,0.2625,1609,correct,1
#NAME?,novice,tradeC,0,29,299,188,,6.45,3.181818182,3.268181818,1071,correct,1
#NAME?,novice,tradeC,0,30,299,69,,6.45,3.117647059,3.332352941,1824,correct,1
#NAME?,novice,tradeC,0,0,165,314,,4.8,2.357142857,2.442857143,2837,correct,1
#NAME?,novice,tradeC,0,1,165,78,,4.8,3.2,1.6,1795,correct,1
#NAME?,novice,tradeC,0,2,165,320,,4.8,4.65,0.15,2798,correct,1
#NAME?,novice,tradeC,0,3,165,300,,4.8,2.6,2.2,1164,correct,1
#NAME?,novice,tradeC,0,4,165,249,,4.8,3.666666667,1.133333333,1518,correct,1
#NAME?,novice,tradeC,0,5,165,189,,4.8,2.363636364,2.436363636,2723,correct,1
#NAME?,novice,tradeC,0,7,282,165,,5.555555556,4.8,0.755555556,1883,correct,1
#NAME?,novice,tradeC,0,8,282,205,,5.555555556,4.333333333,1.222222223,3098,correct,1
#NAME?,novice,tradeC,0,10,282,238,,5.555555556,2.714285714,2.841269842,1765,correct,1
#NAME?,novice,tradeC,0,11,w18,282,,5.681818182,5.555555556,0.126262626,1774,correct,1
#NAME?,novice,tradeC,0,12,w18,64,,5.681818182,4.344827586,1.336990596,1491,correct,1
#NAME?,novice,tradeC,0,13,w18,278,,5.681818182,5,0.681818182,1483,correct,1
#NAME?,novice,tradeC,0,14,w18,145,,5.681818182,3.833333333,1.848484849,1476,correct,1
#NAME?,novice,tradeC,0,15,w18,280,,5.681818182,3.75,1.931818182,1025,correct,1
#NAME?,novice,tradeC,0,16,w18,225,,5.681818182,4.095238095,1.586580087,1217,correct,1
#NAME?,novice,tradeC,0,17,w18,19,,5.681818182,3.739130435,1.942687747,1095,correct,1
#NAME?,novice,tradeC,0,18,w18,24,,5.681818182,3.277777778,2.404040404,968,correct,1
#NAME?,novice,tradeC,0,19,w18,38,,5.681818182,2.19047619,3.491341992,985,correct,1
#NAME?,novice,tradeC,0,20,w18,234,,5.681818182,3.62962963,2.052188552,1069,correct,1
#NAME?,novice,tradeC,0,21,w18,208,,5.681818182,4.0625,1.619318182,2960,correct,1
#NAME?,novice,tradeC,0,22,w18,323,,5.681818182,2.388888889,3.292929293,1056,correct,1
#NAME?,novice,tradeC,0,25,w18,146,,5.681818182,3.708333333,1.973484849,1126,correct,1
#NAME?,novice,tradeC,0,26,w18,306,,5.681818182,4.85,0.831818182,1882,correct,1
#NAME?,novice,tradeC,0,27,w18,13,,5.681818182,4.631578947,1.050239235,1180,correct,1
#NAME?,novice,tradeC,0,28,w18,199,,5.681818182,4.722222222,0.95959596,1140,correct,1
#NAME?,novice,tradeC,0,30,w18,149,,5.681818182,3.85,1.831818182,992,correct,1
#NAME?,novice,tradeC,,1,218,48,,2.947368421,2.666666667,0.280701754,3051,correct,1
#NAME?,novice,tradeC,,2,218,229,,2.947368421,2.75,0.197368421,6775,correct,1
#NAME?,novice,tradeC,,3,99,218,,3.523809524,2.947368421,0.576441103,5137,correct,1
#NAME?,novice,tradeC,,4,99,189,,3.523809524,2.363636364,1.16017316,2830,correct,1
#NAME?,novice,tradeC,,7,286,252,,5.380952381,3.285714286,2.095238095,2395,correct,1
#NAME?,novice,tradeC,,8,286,328,,5.380952381,3.764705882,1.616246499,2519,correct,1
#NAME?,novice,tradeC,,9,286,73,,5.380952381,4.769230769,0.611721612,1934,correct,1
#NAME?,novice,tradeC,,10,286,240,,5.380952381,4.0625,1.318452381,2041,correct,1
#NAME?,novice,tradeC,,11,286,42,,5.380952381,3.473684211,1.90726817,2492,correct,1
#NAME?,novice,tradeC,,13,286,160,,5.380952381,3.736842105,1.644110276,1847,correct,1
#NAME?,novice,tradeC,,14,286,209,,5.380952381,3.142857143,2.238095238,2749,correct,1
#NAME?,novice,tradeC,,15,286,220,,5.380952381,2.464285714,2.916666667,2041,correct,1
#NAME?,novice,tradeC,,16,286,w0,,5.380952381,5.142857143,0.238095238,2240,correct,1
#NAME?,novice,tradeC,,17,286,173,,5.380952381,3.863636364,1.517316017,1936,correct,1
#NAME?,novice,tradeC,,20,286,191,,5.380952381,3.823529412,1.557422969,1405,correct,1
#NAME?,novice,tradeC,,21,286,348,,5.380952381,2.8,2.580952381,1751,correct,1
#NAME?,novice,tradeC,,23,286,168,,5.380952381,3.695652174,1.685300207,1410,correct,1
#NAME?,novice,tradeC,,24,286,280,,5.380952381,3.75,1.630952381,1466,correct,1
#NAME?,novice,tradeC,,26,286,271,,5.380952381,4.666666667,0.714285714,2317,correct,1
#NAME?,novice,tradeC,,27,286,300,,5.380952381,2.6,2.780952381,1892,correct,1
#NAME?,novice,tradeC,,28,286,313,,5.380952381,2.071428571,3.30952381,1799,correct,1
#NAME?,novice,tradeC,,29,286,212,,5.380952381,4,1.380952381,1811,correct,1
#NAME?,novice,tradeC,,30,286,293,,5.380952381,3.956521739,1.424430642,1102,correct,1
#NAME?,novice,tradeC,0,0,244,222,,4.263157895,3.227272727,1.035885168,1847,correct,1
#NAME?,novice,tradeC,0,1,244,114,,4.263157895,2.666666667,1.596491228,2377,correct,1
#NAME?,novice,tradeC,0,2,64,244,,4.344827586,4.263157895,0.081669691,2017,correct,1
#NAME?,novice,tradeC,0,4,270,64,,5.368421053,4.344827586,1.023593467,2187,correct,1
#NAME?,novice,tradeC,0,5,270,85,,5.368421053,3.130434783,2.23798627,2399,correct,1
#NAME?,novice,tradeC,0,6,270,139,,5.368421053,2.473684211,2.894736842,1371,correct,1
#NAME?,novice,tradeC,0,7,270,136,,5.368421053,4.681818182,0.686602871,4153,correct,1
#NAME?,novice,tradeC,0,8,339,270,,6.75,5.368421053,1.381578947,1704,correct,1
#NAME?,novice,tradeC,0,9,339,247,,6.75,4,2.75,1623,correct,1
#NAME?,novice,tradeC,0,10,339,219,,6.75,3.88,2.87,2569,correct,1
#NAME?,novice,tradeC,0,11,339,235,,6.75,6.578947368,0.171052632,5102,correct,1
#NAME?,novice,tradeC,0,12,339,297,,6.75,5.7,1.05,12688,correct,1
#NAME?,novice,tradeC,0,13,339,271,,6.75,4.666666667,2.083333333,2055,correct,1
#NAME?,novice,tradeC,0,14,339,252,,6.75,3.285714286,3.464285714,1321,correct,1
#NAME?,novice,tradeC,0,15,339,307,,6.75,1.555555556,5.194444444,1441,correct,1
#NAME?,novice,tradeC,0,16,339,28,,6.75,4,2.75,1552,correct,1
#NAME?,novice,tradeC,0,17,339,291,,6.75,3.5,3.25,1291,correct,1
#NAME?,novice,tradeC,0,18,339,141,,6.75,2.090909091,4.659090909,1221,correct,1
#NAME?,novice,tradeC,0,19,339,331,,6.75,5.666666667,1.083333333,1683,correct,1
#NAME?,novice,tradeC,0,20,339,109,,6.75,3.227272727,3.522727273,1481,correct,1
#NAME?,novice,tradeC,0,21,339,19,,6.75,3.739130435,3.010869565,1210,correct,1
#NAME?,novice,tradeC,0,22,339,259,,6.75,2.846153846,3.903846154,1141,correct,1
#NAME?,novice,tradeC,0,23,339,225,,6.75,4.095238095,2.654761905,1147,correct,1
#NAME?,novice,tradeC,0,24,339,201,,6.75,4.461538462,2.288461538,1443,correct,1
#NAME?,novice,tradeC,0,25,339,295,,6.75,4.5,2.25,2540,correct,1
#NAME?,novice,tradeC,0,26,339,57,,6.75,3.260869565,3.489130435,1209,correct,1
#NAME?,novice,tradeC,0,27,339,349,,6.75,4.142857143,2.607142857,2268,correct,1
#NAME?,novice,tradeC,0,28,339,318,,6.75,3.666666667,3.083333333,4787,correct,1
#NAME?,novice,tradeC,0,29,339,335,,6.75,6,0.75,3034,correct,1
#NAME?,novice,tradeC,0,30,339,49,,6.75,3.785714286,2.964285714,3280,correct,1
#NAME?,novice,tradeC,,0,59,42,,3.740740741,3.473684211,0.26705653,9746,correct,1
#NAME?,novice,tradeC,,1,142,59,,5.684210526,3.740740741,1.943469785,1296,correct,1
#NAME?,novice,tradeC,,2,142,289,,5.684210526,3.939393939,1.744816587,1911,correct,1
#NAME?,novice,tradeC,,3,142,119,,5.684210526,3.421052632,2.263157894,2484,correct,1
#NAME?,novice,tradeC,,7,262,11,,4.3,4.142857143,0.157142857,1439,correct,1
#NAME?,novice,tradeC,,8,w8,262,,4.807692308,4.3,0.507692308,2109,correct,1
#NAME?,novice,tradeC,,9,w8,41,,4.807692308,3.333333333,1.474358975,2499,correct,1
#NAME?,novice,tradeC,,10,w8,118,,4.807692308,4.777777778,0.02991453,1741,correct,1
#NAME?,novice,tradeC,,11,w8,9,,4.807692308,2.368421053,2.439271255,1010,correct,1
#NAME?,novice,tradeC,,13,w8,281,,4.807692308,4.095238095,0.712454213,1451,correct,1
#NAME?,novice,tradeC,,14,w8,183,,4.807692308,3.368421053,1.439271255,902,correct,1
#NAME?,novice,tradeC,,15,w8,196,,4.807692308,4.037037037,0.770655271,1002,correct,1
#NAME?,novice,tradeC,,16,w8,273,,4.807692308,3.136363636,1.671328672,1248,correct,1
#NAME?,novice,tradeC,,17,w8,81,,4.807692308,2.727272727,2.080419581,1222,correct,1
#NAME?,novice,tradeC,,18,w8,243,,4.807692308,4.19047619,0.617216118,1604,correct,1
#NAME?,novice,tradeC,,19,w8,195,,4.807692308,4.25,0.557692308,1512,correct,1
#NAME?,novice,tradeC,,20,w8,284,,4.807692308,2.923076923,1.884615385,1478,correct,1
#NAME?,novice,tradeC,,21,w8,328,,4.807692308,3.764705882,1.042986426,2765,correct,1
#NAME?,novice,tradeC,,22,w8,52,,4.807692308,4.058823529,0.748868779,1238,correct,1
#NAME?,novice,tradeC,,23,w8,98,,4.807692308,4.111111111,0.696581197,1493,correct,1
#NAME?,novice,tradeC,,24,w8,332,,4.807692308,4.15,0.657692308,5066,correct,1
#NAME?,novice,tradeC,,26,w8,44,,4.807692308,3.789473684,1.018218624,1385,correct,1
#NAME?,novice,tradeC,,28,w8,39,,4.807692308,3.722222222,1.085470086,1101,correct,1
#NAME?,novice,tradeC,,29,w8,300,,4.807692308,2.6,2.207692308,799,correct,1
#NAME?,novice,tradeC,,30,w8,63,,4.807692308,3.045454545,1.762237763,903,correct,1
#NAME?,novice,tradeC,1,2,176,279,,3.541666667,2.882352941,0.659313726,1877,correct,1
#NAME?,novice,tradeC,1,4,176,66,,3.541666667,3,0.541666667,2440,correct,1
#NAME?,novice,tradeC,1,6,176,283,,3.541666667,3.347826087,0.19384058,1914,correct,1
#NAME?,novice,tradeC,1,7,176,187,,3.541666667,3.277777778,0.263888889,1876,correct,1
#NAME?,novice,tradeC,1,9,176,0,,3.541666667,2.4375,1.104166667,1380,correct,1
#NAME?,novice,tradeC,1,11,289,176,,3.939393939,3.541666667,0.397727272,9347,correct,1
#NAME?,novice,tradeC,1,12,289,304,,3.939393939,2.473684211,1.465709728,14102,correct,1
#NAME?,novice,tradeC,1,14,289,328,,3.939393939,3.764705882,0.174688057,3517,correct,1
#NAME?,novice,tradeC,1,17,289,47,,3.939393939,2.475,1.464393939,914,correct,1
#NAME?,novice,tradeC,1,18,289,277,,3.939393939,3.8125,0.126893939,1053,correct,1
#NAME?,novice,tradeC,1,20,289,65,,3.939393939,3.512195122,0.427198817,2295,correct,1
#NAME?,novice,tradeC,1,22,289,140,,3.939393939,2.8,1.139393939,1268,correct,1
#NAME?,novice,tradeC,1,23,289,147,,3.939393939,3.4,0.539393939,1672,correct,1
#NAME?,novice,tradeC,1,26,289,179,,3.939393939,3.653846154,0.285547785,2627,correct,1
#NAME?,novice,tradeC,1,28,289,39,,3.939393939,3.722222222,0.217171717,3417,correct,1
